what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804040628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321804041808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804044726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321804045776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804047588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804052456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804052797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804078989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804096564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804140755
